batch_train_samples,val_samples_seen,batch_train_loss,batch_val_acc,batch_val_loss,batch_lr,batch_train_acc,test_acc,lr,avg_test_loss,avg_train_loss,train_acc,epochs,Smoth_loss,Smooth_train,best_loos,diverge
512,30000,0.009978641,0.0136,0.010020896,0.133233381,0.017578125,,,,,,,0.010100237,0.010038456,0.009542472,No
512,30000,0.009952933,0.0142,0.010018032,0.133995487,0.0078125,,,,,,,0.010096127,0.01003418,0.009542472,No
512,30000,0.009925745,0.016733333,0.009983024,0.134761952,0.009765625,,,,,,,0.010090472,0.010028758,0.009542472,No
512,30000,0.009829749,0.0165,0.009986605,0.135532801,0.01171875,,,,,,,0.010085279,0.010018807,0.009542472,No
512,30000,0.009881787,0.0155,0.009985187,0.136308059,0.013671875,,,,,,,0.010080274,0.010011956,0.009542472,No
512,30000,0.009865598,0.016366667,0.009956261,0.137087752,0.013671875,,,,,,,0.010074073,0.010004638,0.009542472,No
512,30000,0.009944309,0.0182,0.009960013,0.137871905,0.009765625,,,,,,,0.01006837,0.010001622,0.009542472,No
512,30000,0.010018987,0.019,0.009960668,0.138660544,0.009765625,,,,,,,0.010062985,0.01000249,0.009542472,No
512,30000,0.00987009,0.018966667,0.009962246,0.139453693,0.01953125,,,,,,,0.010057948,0.00999587,0.009542472,No
512,30000,0.009847991,0.0197,0.009924232,0.140251379,0.01171875,,,,,,,0.010051262,0.009988476,0.009542472,No
512,30000,0.009840688,0.0173,0.009994113,0.141053628,0.01953125,,,,,,,0.010048405,0.009981087,0.009542472,No
512,30000,0.009864609,0.018966667,0.009958027,0.141860466,0.021484375,,,,,,,0.010043886,0.009975263,0.009542472,No
512,30000,0.009952485,0.0189,0.009948582,0.14267192,0.015625,,,,,,,0.010039121,0.009974124,0.009542472,No
512,30000,0.009832432,0.019133333,0.009931261,0.143488014,0.017578125,,,,,,,0.010033728,0.009967039,0.009542472,No
512,30000,0.009871888,0.016366667,0.010001326,0.144308777,0.015625,,,,,,,0.010032108,0.009962282,0.009542472,No
512,30000,0.009860131,0.0155,0.010106883,0.145134235,0.009765625,,,,,,,0.010035847,0.009957174,0.009542472,No
512,30000,0.010029101,0.015433333,0.010133887,0.145964415,0.017578125,,,,,,,0.010040749,0.009960771,0.009542472,No
512,30000,0.010164997,0.0187,0.009982816,0.146799343,0.013671875,,,,,,,0.010037852,0.009970982,0.009542472,No
512,30000,0.009920383,0.015633333,0.010044464,0.147639047,0.025390625,,,,,,,0.010038183,0.009968452,0.009542472,No
512,30000,0.009957635,0.016733333,0.010043051,0.148483554,0.013671875,,,,,,,0.010038426,0.009967911,0.009542472,No
512,30000,0.010027806,0.0212,0.00996301,0.149332892,0.021484375,,,,,,,0.010034655,0.009970906,0.009542472,No
512,30000,0.009857007,0.0202,0.009956415,0.150187088,0.021484375,,,,,,,0.010030743,0.009965211,0.009542472,No
512,30000,0.00990029,0.017533333,0.010068785,0.15104617,0.0234375,,,,,,,0.010032645,0.009961965,0.009542472,No
512,30000,0.010107545,0.0117,0.01013437,0.151910166,0.015625,,,,,,,0.010037731,0.009969244,0.009542472,No
512,30000,0.009933819,0.0185,0.009992224,0.152779104,0.015625,,,,,,,0.010035456,0.009967473,0.009542472,No
512,30000,0.009908078,0.015366667,0.010038588,0.153653013,0.021484375,,,,,,,0.010035613,0.009964503,0.009542472,No
512,30000,0.009986654,0.0153,0.009999038,0.154531921,0.017578125,,,,,,,0.010033784,0.00996561,0.009542472,No
512,30000,0.009915163,0.0176,0.009927844,0.155415856,0.0234375,,,,,,,0.010028487,0.009963088,0.009542472,No
512,30000,0.009817339,0.0176,0.009892791,0.156304847,0.013671875,,,,,,,0.010021702,0.009955801,0.009542472,No
512,30000,0.009864847,0.015566667,0.009945683,0.157198923,0.017578125,,,,,,,0.010017901,0.009951253,0.009542472,No
512,30000,0.009908848,0.015466667,0.009953105,0.158098113,0.01953125,,,,,,,0.010014661,0.009949133,0.009542472,No
512,30000,0.009874634,0.0205,0.009886438,0.159002447,0.01171875,,,,,,,0.01000825,0.009945408,0.009542472,No
512,30000,0.009808447,0.021233333,0.009901621,0.159911954,0.029296875,,,,,,,0.010002919,0.00993856,0.009542472,No
512,30000,0.00979535,0.020233333,0.009897704,0.160826663,0.017578125,,,,,,,0.009997658,0.009931399,0.009542472,No
512,30000,0.009839662,0.017333333,0.00992895,0.161746604,0.017578125,,,,,,,0.009994223,0.009926812,0.009542472,No
512,30000,0.009840775,0.0179,0.009902564,0.162671808,0.021484375,,,,,,,0.00998964,0.009922511,0.009542472,No
512,30000,0.009806931,0.018366667,0.009927505,0.163602304,0.017578125,,,,,,,0.009986533,0.009916732,0.009542472,No
512,30000,0.009813092,0.021033333,0.009854489,0.164538122,0.0234375,,,,,,,0.009979931,0.00991155,0.009542472,No
512,30000,0.009819106,0.020233333,0.009910071,0.165479293,0.01953125,,,,,,,0.009976438,0.009906927,0.009542472,No
512,30000,0.009866392,0.0246,0.00980336,0.166425848,0.01953125,,,,,,,0.009967784,0.009904901,0.009542472,No
512,30000,0.009685237,0.024466667,0.009825863,0.167377817,0.03515625,,,,,,,0.009960688,0.009893917,0.009542472,No
512,30000,0.009783583,0.0253,0.009822256,0.168335232,0.01953125,,,,,,,0.009953766,0.009888401,0.009542472,No
512,30000,0.009697163,0.024566667,0.009814637,0.169298123,0.03125,,,,,,,0.00994681,0.009878839,0.009542472,No
512,30000,0.009714238,0.023866667,0.009809559,0.170266521,0.04296875,,,,,,,0.009939947,0.009870609,0.009542472,No
512,30000,0.00991102,0.0247,0.009729598,0.17124046,0.015625,,,,,,,0.00992943,0.009872629,0.009542472,No
512,30000,0.009725463,0.028066667,0.009771704,0.172219969,0.02734375,,,,,,,0.009921544,0.009865271,0.009542472,No
512,30000,0.009614214,0.027733333,0.00971705,0.173205081,0.037109375,,,,,,,0.009911319,0.009852718,0.009542472,No
512,30000,0.009739107,0.024733333,0.009734636,0.174195828,0.03125,,,,,,,0.009902485,0.009847038,0.009542472,No
512,30000,0.009639477,0.023866667,0.009723427,0.175192242,0.0234375,,,,,,,0.009893532,0.00983666,0.009542472,No
512,30000,0.009720428,0.025866667,0.009685261,0.176194355,0.025390625,,,,,,,0.009883118,0.009830848,0.009542472,No
512,30000,0.009658053,0.0252,0.009738738,0.177202201,0.0234375,,,,,,,0.009875899,0.009822208,0.009542472,No
512,30000,0.009755954,0.028433333,0.009646849,0.178215812,0.021484375,,,,,,,0.009864447,0.009818896,0.009542472,No
512,30000,0.009635677,0.030133333,0.009655257,0.179235221,0.0234375,,,,,,,0.009853987,0.009809735,0.009542472,No
512,30000,0.009529164,0.034866667,0.009634919,0.18026046,0.03515625,,,,,,,0.009843034,0.009795706,0.009542472,No
512,30000,0.009523767,0.0306,0.009636912,0.181291565,0.03515625,,,,,,,0.009832728,0.009782109,0.009542472,No
512,30000,0.009697389,0.0272,0.009696034,0.182328567,0.02734375,,,,,,,0.009825893,0.009777873,0.009542472,No
512,30000,0.009661461,0.031033333,0.009619824,0.183371501,0.009765625,,,,,,,0.00981559,0.009772053,0.009542472,No
512,30000,0.009549755,0.031033333,0.009650375,0.184420401,0.025390625,,,,,,,0.009807329,0.009760938,0.009542472,No
512,30000,0.009548864,0.032266667,0.009607488,0.1854753,0.03515625,,,,,,,0.009797337,0.009750334,0.009542472,No
512,30000,0.009405558,0.030466667,0.009623853,0.186536234,0.03515625,,,,,,,0.009788663,0.009733095,0.009542472,No
512,30000,0.009606211,0.032366667,0.009627092,0.187603236,0.0234375,,,,,,,0.009780584,0.009726751,0.009542472,No
512,30000,0.009553801,0.037633333,0.009581495,0.188676341,0.029296875,,,,,,,0.00977063,0.009718103,0.009542472,No
512,30000,0.009520367,0.033066667,0.009609411,0.189755585,0.037109375,,,,,,,0.009762569,0.009708217,0.009542472,No
512,30000,0.00940245,0.034366667,0.009668818,0.190841002,0.033203125,,,,,,,0.009757881,0.009692928,0.009542472,No
512,30000,0.00943065,0.0357,0.009606182,0.191932628,0.03515625,,,,,,,0.009750296,0.009679814,0.009542472,No
512,30000,0.009656993,0.036733333,0.009618673,0.193030498,0.0234375,,,,,,,0.009743715,0.009678673,0.009542472,No
512,30000,0.009679861,0.032933333,0.009619166,0.194134648,0.03515625,,,,,,,0.009737488,0.009678733,0.009542472,No
512,30000,0.009415816,0.030266667,0.009613699,0.195245114,0.021484375,,,,,,,0.009731298,0.009665587,0.009542472,No
512,30000,0.00933604,0.033033333,0.00957204,0.196361931,0.046875,,,,,,,0.009723335,0.00964911,0.009542472,No
512,30000,0.009615052,0.0346,0.009566992,0.197485137,0.0234375,,,,,,,0.009715518,0.009647407,0.009542472,No
512,30000,0.009611612,0.034166667,0.009585866,0.198614768,0.029296875,,,,,,,0.009709035,0.009645617,0.009542472,No
512,30000,0.009520446,0.0341,0.009572008,0.19975086,0.0390625,,,,,,,0.009702184,0.009639358,0.009542472,No
512,30000,0.009580128,0.034466667,0.009577425,0.200893451,0.015625,,,,,,,0.009695946,0.009636397,0.009542472,No
512,30000,0.009431575,0.037833333,0.009548121,0.202042578,0.03125,,,,,,,0.009688555,0.009626156,0.009542472,No
512,30000,0.009417853,0.034666667,0.00957462,0.203198278,0.041015625,,,,,,,0.009682858,0.009615741,0.009542472,No
512,30000,0.009362163,0.037533333,0.009593173,0.204360588,0.041015625,,,,,,,0.009678374,0.009603062,0.009542472,No
512,30000,0.009439012,0.039633333,0.009490408,0.205529547,0.041015625,,,,,,,0.009668976,0.009594859,0.009542472,No
512,30000,0.009631353,0.0373,0.009521068,0.206705192,0.02734375,,,,,,,0.00966158,0.009596684,0.009542472,No
512,30000,0.009395978,0.035533333,0.009515081,0.207887563,0.048828125,,,,,,,0.009654255,0.009586649,0.009542472,No
512,30000,0.009447467,0.04,0.009494712,0.209076696,0.044921875,,,,,,,0.009646278,0.00957969,0.009542472,No
512,30000,0.009451793,0.040766667,0.009483858,0.210272632,0.0390625,,,,,,,0.009638157,0.009573295,0.009542472,No
512,30000,0.009568607,0.040266667,0.009497378,0.211475408,0.0234375,,,,,,,0.009631118,0.00957306,0.009542472,No
512,30000,0.009371746,0.0362,0.009692522,0.212685064,0.0546875,,,,,,,0.009634188,0.009562995,0.009542472,No
512,30000,0.009518434,0.035933333,0.009541759,0.21390164,0.048828125,,,,,,,0.009629567,0.009560767,0.009542472,No
512,30000,0.009627298,0.030066667,0.009634202,0.215125174,0.033203125,,,,,,,0.009629799,0.009564093,0.009542472,No
512,30000,0.009568497,0.038533333,0.009569302,0.216355707,0.037109375,,,,,,,0.009626774,0.009564313,0.009542472,No
512,30000,0.00959458,0.038066667,0.009562101,0.217593279,0.05078125,,,,,,,0.00962354,0.009565827,0.009542472,No
512,30000,0.009670501,0.040033333,0.009531428,0.21883793,0.029296875,,,,,,,0.009618935,0.00957106,0.009542472,No
512,30000,0.009526399,0.037433333,0.009560038,0.220089701,0.056640625,,,,,,,0.00961599,0.009568827,0.009542472,No
512,30000,0.009460278,0.0373,0.009541555,0.221348632,0.037109375,,,,,,,0.009612268,0.0095634,0.009542472,No
512,30000,0.009517876,0.036766667,0.00954804,0.222614763,0.021484375,,,,,,,0.009609057,0.009561124,0.009542472,No
512,30000,0.009445084,0.0376,0.00950702,0.223888138,0.044921875,,,,,,,0.009603955,0.009555322,0.009542472,No
512,30000,0.00949976,0.038066667,0.009470273,0.225168796,0.017578125,,,,,,,0.009597271,0.009552544,0.009542472,No
512,30000,0.009484376,0.037866667,0.009505114,0.226456779,0.0390625,,,,,,,0.009592663,0.009549135,0.009542472,No
368,30000,0.012963333,0.0354,0.009497336,0.22775213,0.046195652,,,,,,,0.009587897,0.009719845,0.009542472,No
512,30000,0.013283761,0.026233333,0.010093217,0.229054891,0.017578125,0.0367,0.229054891,0.100563074,0.009874055,0.022214286,4,0.009613163,0.009898041,0.009542472,No
512,30000,0.010201097,0.015,0.010546112,0.230365103,0.01953125,,,,,,,0.00965981,0.009913194,0.009542472,No
512,30000,0.010443124,0.0115,0.010472779,0.23168281,0.01953125,,,,,,,0.009700459,0.00993969,0.009542472,No
512,30000,0.010384148,0.008766667,0.010308113,0.233008054,0.005859375,,,,,,,0.009730841,0.009961913,0.009542472,No
512,30000,0.010228201,0.009466667,0.010525867,0.234340879,0.01171875,,,,,,,0.009770593,0.009975228,0.009542472,No
512,30000,0.010334595,0.0062,0.010642048,0.235681327,0.01171875,,,,,,,0.009814165,0.009993196,0.009542472,No
512,30000,0.01060292,0.0069,0.010404653,0.237029443,0.009765625,,,,,,,0.00984369,0.010023682,0.009542472,No
512,30000,0.010316161,0.005966667,0.010404806,0.238385271,0.0078125,,,,,,,0.009871746,0.010038306,0.009542472,No
512,30000,0.010339756,0.0045,0.010601277,0.239748853,0.00390625,,,,,,,0.009908222,0.010053379,0.009542472,No
512,30000,0.010524176,0.004866667,0.010424379,0.241120236,0.005859375,,,,,,,0.00993403,0.010076918,0.009542472,No
512,30000,0.010352839,0.006066667,0.010423795,0.242499463,0.0078125,,,,,,,0.009958518,0.010090714,0.009542472,No
512,30000,0.010351305,0.005733333,0.01042375,0.243886579,0.001953125,,,,,,,0.00998178,0.010103744,0.009542472,No
512,30000,0.010338017,0.004666667,0.010479855,0.24528163,0.005859375,,,,,,,0.010006684,0.010115458,0.009542472,No
512,30000,0.010413766,0.0045,0.010599974,0.246684661,0.00390625,,,,,,,0.010036348,0.010130373,0.009542472,No
512,30000,0.010535718,0.004566667,0.01048539,0.248095717,0.001953125,,,,,,,0.0100588,0.01015064,0.009542472,No
512,30000,0.010433923,0.004866667,0.01042419,0.249514844,0.001953125,,,,,,,0.01007707,0.010164804,0.009542472,No
512,30000,0.010352424,0.005533333,0.01052263,0.250942089,0.005859375,,,,,,,0.010099348,0.010174185,0.009542472,No
512,30000,0.010452124,0.0054,0.01082661,0.252377498,0.005859375,,,,,,,0.010135711,0.010188082,0.009542472,No
512,30000,0.010822071,0.004933333,0.010424391,0.253821117,0.00390625,,,,,,,0.010150145,0.010219782,0.009542472,No
512,30000,0.010356472,0.004966667,0.010445453,0.255272994,0.01171875,,,,,,,0.01016491,0.010226616,0.009542472,No
512,30000,0.010400256,0.004866667,0.010425275,0.256733176,0.00390625,,,,,,,0.010177928,0.010235298,0.009542472,No
512,30000,0.01036246,0.004866667,0.010424133,0.258201711,0.005859375,,,,,,,0.010190239,0.010241656,0.009542472,No
512,30000,0.010353179,0.0044,0.011906737,0.259678645,0.005859375,,,,,,,0.010276064,0.010247232,0.009542472,No
512,30000,0.011861961,0.004866667,0.010424176,0.261164028,0.00390625,,,,,,,0.010283469,0.010327969,0.009542472,No
512,30000,0.010350701,0.004866667,0.010424254,0.262657907,0.005859375,,,,,,,0.010290508,0.010329106,0.009542472,No
512,30000,0.010359113,0.004866667,0.010427043,0.264160331,0.005859375,,,,,,,0.010297335,0.010330606,0.009542472,No
512,30000,0.010354578,0.004966667,25.26909479,0.265671349,0,,,,,,,1.273237208,0.010331805,0.009542472,Yes
,,,,,,,,,,,,,0.009542472,0.009459274,,
